time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-05-27T00:54:24.460Z,19.2365,121.0715,35,4.6,mb,,112,3.563,0.83,us,us10008vnh,2017-05-27T12:14:18.127Z,"69km N of Claveria, Philippines",earthquake,9.1,2,0.055,99,reviewed,us,us
2017-05-27T00:19:30.290Z,53.2045,-164.3056,31.93,2.5,ml,,334,1.228,0.2,us,us10008vnn,2017-05-27T03:51:38.040Z,"141km SE of Akutan, Alaska",earthquake,4.9,11.4,,,reviewed,us,ak
2017-05-26T23:54:27.060Z,-5.7468,147.2124,67.23,4.3,mb,,154,5.004,0.47,us,us10008x4h,2017-06-02T05:47:22.040Z,"110km NNE of Lae, Papua New Guinea",earthquake,13.2,16.7,0.122,19,reviewed,us,us
2017-05-26T22:32:57.920Z,5.9585,126.4631,47.03,4.7,mb,,146,1.41,0.75,us,us10008vls,2017-05-26T22:58:28.040Z,"54km SE of Pondaguitan, Philippines",earthquake,7.1,7.7,0.081,46,reviewed,us,us
2017-05-26T22:32:05.460Z,-14.8169,167.2278,87.39,5.1,mb,,55,6.354,0.71,us,us10008vlr,2017-05-27T00:03:49.040Z,"32km NE of Port-Olry, Vanuatu",earthquake,9.7,5.9,0.045,158,reviewed,us,us
2017-05-26T22:21:07.150Z,19.4133,-65.471,49,3.12,md,13,276,1.1217,0.35,pr,pr2017146009,2017-05-27T03:48:40.040Z,"114km NNE of Vieques, Puerto Rico",earthquake,3.66,13.69,0.37,9,reviewed,pr,pr
2017-05-26T21:49:55.660Z,18.8723333,-155.2546667,11.584,2.66,ml,37,264,0.3432,0.1,hv,hv61771851,2017-05-30T21:00:49.710Z,"43km SSE of Pahala, Hawaii",earthquake,1.09,0.71,0.16,17,reviewed,hv,hv
2017-05-26T21:35:55.000Z,38.8921,70.7814,10,4.2,mb,,65,0.378,1.47,us,us10008vll,2017-05-26T21:53:42.040Z,"38km ESE of Gharm, Tajikistan",earthquake,3.1,1.7,0.141,14,reviewed,us,us
2017-05-26T21:14:13.960Z,-24.1127,-67.0985,237.44,4,ml,,234,1.522,0.72,us,us10008vli,2017-05-27T03:30:43.040Z,"80km W of San Antonio de los Cobres, Argentina",earthquake,9,18.5,,,reviewed,us,guc
2017-05-26T21:03:26.970Z,19.4798333,-154.8961667,2.634,2.45,ml,6,137,0.007188,0.04,hv,hv61771741,2017-05-30T19:38:26.048Z,"2km ENE of Leilani Estates, Hawaii",earthquake,2.31,1.02,0.19,10,reviewed,hv,hv
2017-05-26T21:00:30.900Z,-3.923,151.7954,272.16,4,mb,,241,0.445,0.2,us,us10008x49,2017-06-02T05:09:35.040Z,"51km NW of Rabaul, Papua New Guinea",earthquake,15.9,13.6,0.164,10,reviewed,us,us
2017-05-26T20:50:49.520Z,84.2936,0.7258,13.16,4.6,mb,,34,5.632,0.57,us,us10008vle,2017-06-15T17:09:57.040Z,"North of Svalbard",earthquake,9.4,4.5,0.036,228,reviewed,us,us
2017-05-26T20:02:33.039Z,60.9482,-147.4788,10.7,2.8,ml,,,,0.6,ak,ak16131117,2017-06-15T16:48:40.040Z,"61km WSW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-26T19:58:10.854Z,61.7216,-148.1683,0.1,3.2,ml,,,,0.94,ak,ak16131100,2017-06-15T16:44:26.040Z,"35km ESE of Sutton-Alpine, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-05-26T19:58:09.129Z,61.7318,-148.1817,14,3.2,ml,,,,0.54,ak,ak16131105,2017-05-29T08:23:33.524Z,"36km E of Sutton-Alpine, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-05-26T19:53:24.660Z,-30.5609,-177.7932,4.74,4.6,mb,,185,1.316,0.91,us,us10008x48,2017-06-15T16:33:36.040Z,"143km S of Raoul Island, New Zealand",earthquake,11.6,6.9,0.152,13,reviewed,us,us
2017-05-26T19:37:20.249Z,60.2695,-153.013,136.8,2.5,ml,,,,0.51,ak,ak16131089,2017-06-15T16:20:31.040Z,"30km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-05-26T19:29:45.400Z,-7.4303,128.202,151.05,5.1,mb,,23,3.117,0.78,us,us10008vkq,2017-06-15T15:58:33.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,7.3,4.8,0.053,115,reviewed,us,us
2017-05-26T19:21:44.050Z,-11.9588,166.2208,65.67,4.6,mb,,91,6.654,0.93,us,us10008x47,2017-06-15T15:49:02.040Z,"143km SSE of Lata, Solomon Islands",earthquake,2.8,7.7,0.099,32,reviewed,us,us
2017-05-26T19:09:21.150Z,39.4753,71.3343,25.56,4.3,mwr,,31,0.704,1.02,us,us10008vkk,2017-06-15T15:32:17.040Z,"31km NNW of Karakenja, Tajikistan",earthquake,4.8,2.5,0.065,23,reviewed,us,us
2017-05-26T18:31:55.810Z,36.5417,70.8308,193.09,4,mb,,79,0.617,0.62,us,us10008vkd,2017-06-15T15:26:25.073Z,"35km S of Jarm, Afghanistan",earthquake,8,5.7,0.13,17,reviewed,us,us
2017-05-26T18:10:38.080Z,-10.3914,162.0571,63.79,4,mb,,141,2.283,0.69,us,us10008x46,2017-06-15T15:22:03.040Z,"16km ENE of Kirakira, Solomon Islands",earthquake,7.8,10.9,0.173,9,reviewed,us,us
2017-05-26T18:07:59.640Z,-24.0676,69.6452,10,4.3,mb,,165,58.276,0.82,us,us10008x45,2017-06-15T15:06:54.040Z,"Mid-Indian Ridge",earthquake,22,1.9,0.143,14,reviewed,us,us
2017-05-26T16:11:59.870Z,34.189,68.8901,10.4,3.5,mb,,257,0.373,1.24,us,us10008vid,2017-05-28T21:18:26.820Z,"23km S of Maidan Shahr, Afghanistan",earthquake,6.8,8.3,0.247,4,reviewed,us,us
2017-05-26T15:43:44.120Z,19.6873,-68.8086,74,3.33,md,13,333,1.0661,0.71,pr,pr2017146007,2017-05-26T23:17:44.122Z,"76km NE of Santa Barbara de Samana, Dominican Republic",earthquake,8.59,26.77,0.2,6,reviewed,pr,pr
2017-05-26T15:23:38.470Z,12.7609,-90.1265,47.5,5.2,mb,,154,1.267,1.31,us,us10008vh6,2017-05-29T04:44:54.960Z,"97km SSW of Acajutla, El Salvador",earthquake,8.1,12.5,0.069,69,reviewed,us,us
2017-05-26T15:01:55.110Z,12.7759,-89.4209,59.54,4.6,mb,,192,0.924,0.92,us,us10008vh0,2017-05-26T23:04:39.123Z,"79km S of La Libertad, El Salvador",earthquake,6.2,10.7,0.092,35,reviewed,us,us
2017-05-26T14:29:23.330Z,19.2563,-67.2935,69,3.36,md,12,292,0.8096,0.31,pr,pr2017146006,2017-06-02T09:34:47.040Z,"77km N of San Antonio, Puerto Rico",earthquake,2.44,5.37,0.1,10,reviewed,pr,pr
2017-05-26T14:29:14.083Z,63.1788,-150.4207,109.6,2.7,ml,,,,0.61,ak,ak16130958,2017-06-02T09:32:48.040Z,"77km WSW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-05-26T14:24:23.840Z,-17.5637,-178.5809,560,4.3,mb,,154,3.214,0.57,us,us10008x4i,2017-06-02T09:29:11.040Z,"251km ESE of Lambasa, Fiji",earthquake,21.8,16.6,0.143,14,reviewed,us,us
2017-05-26T13:12:03.619Z,57.2773,-154.9659,62.2,2.5,ml,,,,0.76,ak,ak16130944,2017-06-02T09:18:47.040Z,"66km WSW of Larsen Bay, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-05-26T12:56:59.020Z,18.9813,-67.2616,60,3.16,md,14,264,0.5354,0.41,pr,pr2017146004,2017-05-26T23:33:41.383Z,"56km NNW of San Antonio, Puerto Rico",earthquake,2.68,5.32,0.15,9,reviewed,pr,pr
2017-05-26T11:25:35.869Z,53.6352,-160.8374,11.5,2.8,ml,,,,0.35,ak,ak16211496,2017-06-22T01:12:00.236Z,"152km SSW of Chernabura Island, Alaska",earthquake,,4.4,,,reviewed,ak,ak
2017-05-26T10:48:12.670Z,35.8527,-96.6992,5,2.9,mb_lg,,64,0.117,0.36,us,us10008vfu,2017-05-27T04:18:18.017Z,"12km NNW of Stroud, Oklahoma",earthquake,1.1,2,0.056,84,reviewed,us,us
2017-05-26T07:56:59.370Z,37.9653333,-122.0653333,11.98,2.52,md,122,70,0.04008,0.12,nc,nc72806646,2017-05-30T00:18:46.822Z,"1km NNW of Pleasant Hill, California",earthquake,0.15,0.22,0.143,86,reviewed,nc,nc
2017-05-26T07:09:34.911Z,56.0857,-157.7407,49.5,3.9,ml,,,,0.66,ak,ak16130883,2017-06-22T01:18:50.189Z,"66km ESE of Chignik Lake, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-05-26T07:04:02.711Z,59.8061,-152.974,107,2.7,ml,,,,0.55,ak,ak16130874,2017-06-11T10:32:08.040Z,"65km W of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-26T06:46:26.010Z,58.7995,-137.6073,15,2.6,ml,,,,1.42,us,us10008vfd,2017-06-11T10:20:06.040Z,"116km WNW of Gustavus, Alaska",earthquake,4.5,7,,,reviewed,ak,ak
2017-05-26T06:46:13.909Z,57.6573,-138.1982,73.9,3.2,ml,,,,0.74,ak,ak16130853,2017-05-26T06:55:29.315Z,"168km WSW of Gustavus, Alaska",earthquake,,2.9,,,automatic,ak,ak
2017-05-26T06:27:30.540Z,-21.036,-178.677,561.79,5,mb,,59,4.499,1.01,us,us10008vfc,2017-06-11T10:08:24.040Z,"42km S of Ndoi Island, Fiji",earthquake,10.8,6.9,0.058,96,reviewed,us,us
2017-05-26T06:06:42.720Z,19.194,-64.8656,41,2.96,md,4,312,0.9796,0.26,pr,pr2017146003,2017-06-11T09:59:59.040Z,"88km NNW of Road Town, British Virgin Islands",earthquake,5.42,17.7,0.24,4,reviewed,pr,pr
2017-05-26T05:26:26.530Z,59.8062,-136.6806,8.08,2.7,ml,,110,0.564,0.7,us,us10008vfa,2017-06-11T09:59:00.049Z,"86km WNW of Skagway, Alaska",earthquake,4.4,1.7,0.069,28,reviewed,us,us
2017-05-26T05:22:34.340Z,-15.2032,-173.1439,19.32,4.6,mb,,86,1.845,1.72,us,us10008x3n,2017-06-11T09:56:57.040Z,"105km NE of Hihifo, Tonga",earthquake,6.9,4.8,0.125,19,reviewed,us,us
2017-05-26T05:15:08.490Z,19.08,-67.1628,9,2.6,md,3,357,0.6147,0.23,pr,pr2017146002,2017-05-26T23:41:34.153Z,"65km NNW of Isabela, Puerto Rico",earthquake,16.36,3.92,0.24,3,reviewed,pr,pr
2017-05-26T04:59:24.260Z,19.3915,-64.647,39,3.12,md,4,324,1.2565,0.25,pr,pr2017146001,2017-06-13T23:22:37.040Z,"114km N of Road Town, British Virgin Islands",earthquake,4.98,21.09,0.33,4,reviewed,pr,pr
2017-05-26T04:58:28.950Z,37.418,-97.392,2.53,2.6,mb_lg,,157,0.228,0.2,us,us10008vf8,2017-05-26T15:02:24.775Z,"10km WNW of Belle Plaine, Kansas",earthquake,2,5.4,0.089,33,reviewed,us,us
2017-05-26T04:27:54.815Z,60.2178,-146.2072,10,3.6,ml,,,,0.78,ak,ak16130782,2017-06-22T01:14:49.619Z,"43km SW of Cordova, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-05-26T04:15:00.000Z,-10.219,118.859,43.56,4.6,mb,,71,3.686,0.91,us,us10008vf0,2017-06-04T05:07:36.040Z,"63km SSW of Kahale, Indonesia",earthquake,7.9,9.2,0.095,33,reviewed,us,us
2017-05-26T03:35:13.760Z,10.1009,126.2993,54.17,4.5,mb,,127,3.094,0.76,us,us10008x3p,2017-06-14T01:55:44.040Z,"26km ENE of San Isidro, Philippines",earthquake,12,5.6,0.098,31,reviewed,us,us
2017-05-26T03:21:23.340Z,53.1611,-164.1541,34.91,2.5,ml,,336,1.322,0.19,us,us10008vl8,2017-06-13T23:07:33.040Z,"152km SE of Akutan, Alaska",earthquake,10,10.1,,,reviewed,us,ak
2017-05-26T02:25:44.170Z,-5.9851,150.9903,45.11,4.4,mb,,147,1.96,0.76,us,us10008x3j,2017-06-13T23:03:42.040Z,"105km ESE of Kimbe, Papua New Guinea",earthquake,17.1,10.5,0.118,21,reviewed,us,us
2017-05-26T01:38:11.275Z,52.4856,-173.5961,121.2,3,ml,,,,0.32,ak,ak16211441,2017-06-22T01:10:14.279Z,"52km NE of Atka, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-05-26T01:21:54.480Z,18.4536,-67.4458,20,2.87,md,12,242,0.0768,0.18,pr,pr2017146000,2017-06-10T03:17:39.040Z,"23km WNW of Rincon, Puerto Rico",earthquake,0.92,1.38,0.21,10,reviewed,pr,pr
2017-05-26T01:03:02.650Z,33.9729,28.2872,65.67,4.1,mb,,121,1.823,1.58,us,us10008vem,2017-06-04T05:01:13.040Z,"196km SSE of Karpathos, Greece",earthquake,6.9,7.8,0.081,42,reviewed,us,us
2017-05-26T00:08:30.730Z,-6.2881,129.7634,151.88,4,mb,,117,2.27,1.05,us,us10008x3i,2017-06-02T04:54:23.040Z,"251km NW of Saumlaki, Indonesia",earthquake,10.8,21.7,0.366,2,reviewed,us,us
2017-05-25T23:51:10.590Z,-32.3957,-175.9352,10,4.4,mb,,180,3.578,0.95,us,us10008wv6,2017-06-02T04:27:17.040Z,"300km ESE of L'Esperance Rock, New Zealand",earthquake,11.6,2,0.268,4,reviewed,us,us
2017-05-25T23:25:40.610Z,-2.8417,122.0114,10,4.2,mb,,63,1.942,1.2,us,us10008wv5,2017-06-02T04:09:48.040Z,"104km ESE of Malili, Indonesia",earthquake,4.8,1.9,0.153,12,reviewed,us,us
2017-05-25T22:27:37.613Z,57.7544,-154.1568,0.8,3.3,ml,,,,0.69,ak,ak16130733,2017-05-25T23:10:02.040Z,"26km NNW of Larsen Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-05-25T21:21:01.950Z,-10.6688,161.9867,42.84,4.5,mb,,68,2.351,1.15,us,us10008wv7,2017-06-02T03:55:24.834Z,"24km SSE of Kirakira, Solomon Islands",earthquake,10.5,5.9,0.106,26,reviewed,us,us
2017-05-25T21:10:01.010Z,-15.1094,-173.1137,67.23,4.8,mb,,111,1.76,1.2,us,us10008ve3,2017-05-25T23:07:54.040Z,"115km NE of Hihifo, Tonga",earthquake,7.8,7.7,0.077,52,reviewed,us,us
2017-05-25T20:35:53.160Z,40.6488333,-109.4846667,-2,2.51,ml,7,259,0.1012,0.19,uu,uu60197827,2017-06-15T22:38:22.040Z,"20km NNE of Maeser, Utah",quarry blast,4.23,31.61,0.094,11,reviewed,uu,uu
2017-05-25T19:52:27.626Z,63.0439,-150.9389,122.4,2.5,ml,,,,0.48,ak,ak16130685,2017-06-15T22:18:49.040Z,"91km NNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-05-25T19:38:54.810Z,59.6289,-136.6522,10,2.6,ml,,132,0.551,0.9,us,us10008vd5,2017-06-15T22:12:03.040Z,"78km WNW of Skagway, Alaska",earthquake,2.6,2,0.058,39,reviewed,us,us
2017-05-25T17:33:23.150Z,42.0205,142.663,66.3,4.6,mb,,109,0.368,0.75,us,us10008vcz,2017-06-15T20:52:02.040Z,"42km SE of Shizunai, Japan",earthquake,4.5,7.7,0.071,59,reviewed,us,us
2017-05-25T17:24:33.270Z,53.2486,-167.1579,35,3.8,mb,,196,0.713,1.27,us,us10008vdn,2017-06-15T22:28:24.040Z,"80km SSW of Unalaska, Alaska",earthquake,8.9,2,0.113,20,reviewed,us,us
2017-05-25T17:16:43.460Z,18.9215,-67.2488,5,3,md,13,226,0.4744,0.3,pr,pr2017145044,2017-05-26T23:46:03.128Z,"50km NNW of San Antonio, Puerto Rico",earthquake,1.19,1.52,0.1,10,reviewed,pr,pr
2017-05-25T17:03:55.470Z,13.0648,144.7099,23.11,4.9,mb,,130,0.543,0.71,us,us10008vcv,2017-06-15T20:51:28.161Z,"22km S of Merizo Village, Guam",earthquake,8.5,5.9,0.048,133,reviewed,us,us
2017-05-25T16:59:12.190Z,7.5429,124.7405,35.58,4.6,mb,,88,0.955,0.81,us,us10008vcu,2017-06-15T13:58:19.514Z,"6km NNE of Banisilan, Philippines",earthquake,7,7.8,0.076,55,reviewed,us,us
2017-05-25T16:31:15.700Z,35.2678,-97.8648,7.208,3.2,ml,,34,,0.56,us,us10008vcl,2017-06-15T13:54:00.081Z,"5km WSW of Tuttle, Oklahoma",earthquake,1.1,4,,,reviewed,tul,tul
2017-05-25T15:51:08.630Z,18.6385,-64.2615,49,3.1,md,5,341,1.0733,0.17,pr,pr2017145041,2017-05-27T18:56:29.040Z,"49km NNE of Road Town, British Virgin Islands",earthquake,6.61,3.9,0.4,5,reviewed,pr,pr
2017-05-25T15:42:51.500Z,36.1813333,-117.8455,2.5,3.71,mw,30,93,0.06407,0.15,ci,ci37654479,2017-06-19T23:37:31.715Z,"18km NNE of Coso Junction, CA",earthquake,0.2,0.36,,4,reviewed,ci,ci
2017-05-25T15:38:59.930Z,18.4455,146.5749,80.78,4.7,mb,,99,5.099,0.63,us,us10008vcg,2017-06-15T13:36:44.040Z,"92km ENE of Pagan, Northern Mariana Islands",earthquake,8.9,7.4,0.054,106,reviewed,us,us
2017-05-25T15:22:53.550Z,36.1811667,-117.846,2.38,3.41,ml,32,93,0.06386,0.13,ci,ci37654463,2017-06-19T23:43:15.286Z,"18km NNE of Coso Junction, CA",earthquake,0.18,0.29,0.141,277,reviewed,ci,ci
2017-05-25T15:17:11.160Z,19.2818,-66.7055,46,3.41,md,18,216,0.8237,0.43,pr,pr2017145033,2017-06-15T13:25:46.040Z,"87km N of Hatillo, Puerto Rico",earthquake,2.3,8.97,0.18,14,reviewed,pr,pr
2017-05-25T14:58:18.650Z,18.9688,-67.243,32,2.64,md,7,276,0.5183,0.1,pr,pr2017145043,2017-05-26T23:50:59.835Z,"54km NNW of San Antonio, Puerto Rico",earthquake,1.08,6.06,0.13,6,reviewed,pr,pr
2017-05-25T14:27:06.830Z,15.0781,120.4057,92.97,5.3,mww,,101,7.725,1.04,us,us10008vb2,2017-05-27T15:25:16.036Z,"11km W of Babo-Pangulo, Philippines",earthquake,8.9,6.1,,,reviewed,us,us
2017-05-25T14:19:51.900Z,34.0308333,-118.9881667,11.01,3.34,ml,97,57,0.05799,0.37,ci,ci37654447,2017-06-19T23:59:50.312Z,"17km W of Malibu, CA",earthquake,0.35,0.54,0.193,312,reviewed,ci,ci
2017-05-25T12:26:15.120Z,19.209,-64.8845,58,2.46,md,3,323,0.9855,0.05,pr,pr2017145037,2017-05-26T23:59:37.111Z,"92km NNW of Road Town, British Virgin Islands",earthquake,3.02,6.18,0.52,2,reviewed,pr,pr
2017-05-25T12:05:20.020Z,34.6145,-85.1323333,9.9,2.5,md,28,53,0.08238,0.14,se,se60195656,2017-05-28T04:22:50.082Z,"16km SE of LaFayette, Georgia",earthquake,0.23,0.4,0.079,17,reviewed,se,se
2017-05-25T11:21:55.822Z,60.0352,-151.7361,40.5,2.6,ml,,,,0.68,ak,ak16130455,2017-05-25T11:30:09.408Z,"29km N of Anchor Point, Alaska",earthquake,,1.4,,,automatic,ak,ak
2017-05-25T11:21:45.711Z,60.3114,-151.6181,56.3,2.5,ml,,,,0.6,ak,ak16130460,2017-05-25T11:26:11.687Z,"18km WSW of Cohoe, Alaska",earthquake,,1.4,,,automatic,ak,ak
2017-05-25T11:11:45.449Z,63.0699,-149.171,79.2,3.2,ml,,,,0.61,ak,ak16130443,2017-05-25T11:24:27.533Z,"37km SSW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-05-25T10:45:29.730Z,0.4066,98.8842,61.6,4.9,mb,,163,1.583,1.16,us,us10008v9l,2017-05-25T11:07:58.040Z,"114km SSW of Padangsidempuan, Indonesia",earthquake,8,9.7,0.107,27,reviewed,us,us
2017-05-25T09:55:35.630Z,-3.0535,32.8929,10,4.4,mb,,113,3.25,0.84,us,us10008v9j,2017-05-27T13:20:55.240Z,"21km WSW of Misasi, Tanzania",earthquake,8.3,1.9,0.134,16,reviewed,us,us
2017-05-25T09:05:10.440Z,19.241,-64.8375,48,2.88,md,4,314,1.0341,0.07,pr,pr2017145036,2017-05-27T00:00:37.160Z,"94km NNW of Road Town, British Virgin Islands",earthquake,2.9,8.57,0.36,4,reviewed,pr,pr
2017-05-25T08:47:10.240Z,19.1406,-64.8536,45,2.79,md,4,310,0.937,0.08,pr,pr2017145032,2017-06-11T06:35:06.040Z,"85km NNW of Road Town, British Virgin Islands",earthquake,2.96,7.41,0.3,4,reviewed,pr,pr
2017-05-25T08:43:13.920Z,-0.1671,-78.4796,10,3.6,mb,,122,0.189,1.08,us,us10008vdz,2017-06-11T05:55:11.132Z,"8km NE of Quito, Ecuador",earthquake,5.5,2,0.249,4,reviewed,us,us
2017-05-25T08:43:02.910Z,-0.0477,123.2075,154.36,4.5,mb,,58,1.079,0.99,us,us10008wuw,2017-06-11T06:33:40.040Z,"47km S of Bilungala, Indonesia",earthquake,8.3,6,0.112,23,reviewed,us,us
2017-05-25T08:26:36.920Z,18.9466,-64.8251,95,2.69,md,3,315,0.786,0.06,pr,pr2017145031,2017-05-27T00:02:47.999Z,"62km NNW of Road Town, British Virgin Islands",earthquake,4.35,3.12,0.5,2,reviewed,pr,pr
2017-05-25T08:22:54.660Z,3.6121,128.0949,133.82,4.6,mb,,98,2.913,0.61,us,us10008v9d,2017-06-11T05:53:21.040Z,"208km N of Tobelo, Indonesia",earthquake,9.1,6.9,0.079,48,reviewed,us,us
2017-05-25T07:38:14.850Z,19.1708,-64.843,54,2.57,md,3,322,0.9687,0.06,pr,pr2017145030,2017-05-26T23:53:20.404Z,"86km NNW of Road Town, British Virgin Islands",earthquake,3.32,6.42,0.38,2,reviewed,pr,pr
2017-05-25T07:27:01.970Z,19.1883,-64.7325,56,2.55,md,3,327,1.0384,0.21,pr,pr2017145029,2017-05-27T00:03:27.409Z,"86km N of Road Town, British Virgin Islands",earthquake,6.64,12.44,0.28,2,reviewed,pr,pr
2017-05-25T07:15:42.730Z,18.9305,-64.867,91,2.62,md,3,312,0.7489,0.11,pr,pr2017145027,2017-05-27T00:04:05.366Z,"62km NNW of Road Town, British Virgin Islands",earthquake,5.5,4.05,0.36,2,reviewed,pr,pr
2017-05-25T07:12:29.060Z,19.1723,-64.8348,44,3.07,md,6,298,0.9738,0.21,pr,pr2017145028,2017-06-11T05:45:15.040Z,"86km NNW of Road Town, British Virgin Islands",earthquake,4.76,13.17,0.28,5,reviewed,pr,pr
2017-05-25T07:08:49.490Z,19.1745,-64.8523,57,2.88,md,5,297,0.9678,0.14,pr,pr2017145026,2017-06-11T05:43:39.040Z,"89km NNW of Road Town, British Virgin Islands",earthquake,4.5,9.01,0.41,4,reviewed,pr,pr
2017-05-25T06:33:58.920Z,-49.4486,121.3597,10,5,mb,,73,16.79,0.48,us,us10008v94,2017-05-25T06:52:45.040Z,"Western Indian-Antarctic Ridge",earthquake,9.1,1.9,0.082,47,reviewed,us,us
2017-05-25T06:10:51.970Z,18.145,-66.193,13,2.5,md,13,122,0.0418,0.58,pr,pr2017145023,2017-05-26T23:55:27.585Z,"2km WNW of Parcelas Nuevas, Puerto Rico",earthquake,1.99,1.16,0.25,12,reviewed,pr,pr
2017-05-25T06:07:28.750Z,19.2223,-64.8655,54,2.68,md,3,323,1.0054,0.04,pr,pr2017145021,2017-05-26T23:56:20.890Z,"92km NNW of Road Town, British Virgin Islands",earthquake,2.85,6.85,0.5,2,reviewed,pr,pr
2017-05-25T06:02:18.470Z,-22.3792,-176.3241,110.23,5.3,mb,,36,6.988,1.03,us,us10008v90,2017-05-27T12:39:10.040Z,"174km SW of Vaini, Tonga",earthquake,7.3,5.4,0.03,382,reviewed,us,us
2017-05-25T05:58:05.119Z,52.3654,-166.749,64.6,2.7,ml,,,,0.24,ak,ak16130716,2017-05-25T21:31:09.537Z,"156km ESE of Nikolski, Alaska",earthquake,,52.8,,,reviewed,ak,ak
2017-05-25T05:56:06.930Z,18.9116,-65.1833,36,2.47,md,3,301,0.6122,0.05,pr,pr2017145018,2017-05-27T00:08:20.874Z,"68km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.94,5.18,0.34,3,reviewed,pr,pr
2017-05-25T05:51:12.610Z,19.1055,-64.921,39,3.21,md,7,282,0.8761,0.33,pr,pr2017145008,2017-05-27T00:10:01.258Z,"82km NNW of Road Town, British Virgin Islands",earthquake,5.74,19.17,0.25,6,reviewed,pr,pr
2017-05-25T05:47:18.690Z,19.254,-64.8145,6,3.72,md,12,285,1.0559,0.28,pr,pr2017145009,2017-05-27T00:10:41.207Z,"95km NNW of Road Town, British Virgin Islands",earthquake,5.95,5.81,0.09,7,reviewed,pr,pr
2017-05-25T05:40:37.650Z,19.198,-67.2866,40,2.91,md,4,337,0.7513,0.24,pr,pr2017145013,2017-05-27T00:11:28.987Z,"80km NNW of San Antonio, Puerto Rico",earthquake,2.8,8.15,0.05,4,reviewed,pr,pr
2017-05-25T04:54:51.630Z,-5.4317,153.4076,91.12,4.4,mb,,118,19.95,0.59,us,us10008wup,2017-06-20T02:19:24.040Z,"114km SSE of Taron, Papua New Guinea",earthquake,15,6,0.098,30,reviewed,us,us
2017-05-25T04:51:04.250Z,52.3112,-166.7867,30.39,2.5,ml,,284,1.295,0.49,us,us10008ve1,2017-06-18T22:14:43.040Z,"157km ESE of Nikolski, Alaska",earthquake,10.3,24.7,,,reviewed,us,ak
2017-05-25T04:36:54.900Z,18.1418,-67.2933,17,2.86,md,11,197,0.2102,0.18,pr,pr2017145012,2017-05-27T00:12:10.790Z,"13km WNW of Puerto Real, Puerto Rico",earthquake,0.87,0.67,0.23,8,reviewed,pr,pr
2017-05-25T04:28:25.540Z,59.7634,-136.5882,1,2.8,ml,,,,1.23,us,us20009ni0,2017-06-18T23:21:34.040Z,"79km WNW of Skagway, Alaska",earthquake,1.7,3.3,,,reviewed,pgc,pgc
2017-05-25T03:16:52.650Z,18.6243,-67.3858,42,2.74,md,4,324,0.3162,0.16,pr,pr2017145010,2017-05-27T00:13:04.531Z,"32km NW of Aguadilla, Puerto Rico",earthquake,9.19,6.85,0.15,3,reviewed,pr,pr
2017-05-25T03:01:08.830Z,41.526,-121.9448333,-0.06,2.71,md,20,70,0.1095,0.11,nc,nc72806256,2017-05-25T19:08:57.720Z,"31km NNE of McCloud, California",earthquake,0.27,0.9,0.216,24,reviewed,nc,nc
2017-05-25T02:51:16.070Z,59.7596,-136.5044,1.22,3.1,ml,,,,1.21,us,us10008v8l,2017-06-18T23:16:07.040Z,"75km WNW of Skagway, Alaska",earthquake,3.3,7.8,,,reviewed,pgc,pgc
2017-05-25T01:53:25.030Z,19.2471,-64.7998,8,2.6,md,3,325,1.0564,0.28,pr,pr2017145015,2017-05-27T00:14:35.758Z,"93km NNW of Road Town, British Virgin Islands",earthquake,13.92,19.39,0.42,2,reviewed,pr,pr
2017-05-25T01:10:35.480Z,19.0315,-64.7695,24,2.75,md,5,299,0.8874,0.28,pr,pr2017145005,2017-06-18T22:04:56.040Z,"64km NNW of Road Town, British Virgin Islands",earthquake,2.13,23.66,0.38,4,reviewed,pr,pr
2017-05-25T00:51:59.976Z,59.6927,-153.945,183.2,2.7,ml,,,,0.6,ak,ak16129821,2017-05-25T01:01:06.872Z,"55km E of Old Iliamna, Alaska",earthquake,,2.7,,,automatic,ak,ak
2017-05-25T00:19:40.680Z,-40.6655,175.8139,39.08,4,mb,,60,0.179,0.78,us,us10008uym,2017-06-16T03:24:31.040Z,"35km NNE of Masterton, New Zealand",earthquake,2.6,7.2,0.258,4,reviewed,us,us
